ACTIV,CMPNO,PLTNO,ARRCD,CUSNO,INVNO,SEQNO,BATCH,ARTDT,AMONT,DISCT,MCHAM,REFNO,ARGL#,COMNT,POSTD,RTCOD,TCRCD,TEXRT,FAMON,FDIST,FMCAM,IAMON,IDIST,AUDDT,AUDTM,AUDUP,AUDUS,RATGA,RAVTA,RADRN,RAFGA,RAFTA,RADBB,RAFBB,RABBC
1,10,0,P,47104,104794,1,21341,7/25/2017,-1719.9,0,0,72517,1120404,          ,P,PY,US ,1,-1719.9,0,0,-1719.9,0,7/26/2017,114225,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104796,1,21341,7/25/2017,-75175,0,0,72517,1120404,          ,P,PY,US ,1,-75175,0,0,-75175,0,7/26/2017,114225,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,412500,104405,1,21343,7/26/2017,-1596,0,0,890910,1120404,          ,P,PY,US ,1,-1596,0,0,-1596,0,7/26/2017,152623,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104399,1,21343,7/26/2017,-1395,0,0,17665,1120404,          ,P,PY,US ,1,-1395,0,0,-1395,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104400,1,21343,7/26/2017,-7655.1,0,0,17665,1120404,          ,P,PY,US ,1,-7655.1,0,0,-7655.1,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104401,1,21343,7/26/2017,-3245,0,0,17665,1120404,          ,P,PY,US ,1,-3245,0,0,-3245,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104402,1,21343,7/26/2017,-8157.75,0,0,17665,1120404,          ,P,PY,US ,1,-8157.75,0,0,-8157.75,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104855,1,21343,7/26/2017,-5950,0,0,17665,1120404,          ,P,PY,US ,1,-5950,0,0,-5950,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104856,1,21343,7/26/2017,-5516.5,0,0,17665,1120404,          ,P,PY,US ,1,-5516.5,0,0,-5516.5,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104857,1,21343,7/26/2017,-6490,0,0,17665,1120404,          ,P,PY,US ,1,-6490,0,0,-6490,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104858,1,21343,7/26/2017,-1395,0,0,17665,1120404,          ,P,PY,US ,1,-1395,0,0,-1395,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104895,1,21343,7/26/2017,-4820.75,0,0,17665,1120404,          ,P,PY,US ,1,-4820.75,0,0,-4820.75,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104896,1,21343,7/26/2017,-3562.5,0,0,17665,1120404,          ,P,PY,US ,1,-3562.5,0,0,-3562.5,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104897,1,21343,7/26/2017,-2327.5,0,0,17665,1120404,          ,P,PY,US ,1,-2327.5,0,0,-2327.5,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,558200,104898,1,21343,7/26/2017,-5118.75,0,0,17665,1120404,          ,P,PY,US ,1,-5118.75,0,0,-5118.75,0,7/26/2017,152612,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104872,1,21344,7/26/2017,-18876.8,0,0,14007,1120404,          ,P,PY,US ,1,-18876.8,0,0,-18876.8,0,7/26/2017,152728,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104873,1,21344,7/26/2017,-10147.8,0,0,14007,1120404,          ,P,PY,US ,1,-10147.8,0,0,-10147.8,0,7/26/2017,152728,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104874,1,21344,7/26/2017,-8586.6,0,0,14007,1120404,          ,P,PY,US ,1,-8586.6,0,0,-8586.6,0,7/26/2017,152728,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,19901,104875,1,21344,7/26/2017,-15823.2,0,0,14007,1120404,          ,P,PY,US ,1,-15823.2,0,0,-15823.2,0,7/26/2017,152728,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104561,1,21344,7/26/2017,-617.55,0,0,1114,1120404,          ,P,PY,US ,1,-617.55,0,0,-617.55,0,7/26/2017,152710,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104562,1,21344,7/26/2017,-1013.37,0,0,1114,1120404,          ,P,PY,US ,1,-1013.37,0,0,-1013.37,0,7/26/2017,152710,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104579,1,21344,7/26/2017,-842.31,0,0,1114,1120404,          ,P,PY,US ,1,-842.31,0,0,-842.31,0,7/26/2017,152710,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104580,1,21344,7/26/2017,-1688.95,0,0,1114,1120404,          ,P,PY,US ,1,-1688.95,0,0,-1688.95,0,7/26/2017,152710,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104596,1,21344,7/26/2017,-773.58,0,0,1114,1120404,          ,P,PY,US ,1,-773.58,0,0,-773.58,0,7/26/2017,152710,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,225700,104631,1,21344,7/26/2017,-1035.09,0,0,1116,1120404,          ,P,PY,US ,1,-1035.09,0,0,-1035.09,0,7/26/2017,152719,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104852,1,21344,7/26/2017,-15476.4,0,0,167851,1120404,          ,P,PY,US ,1,-15476.4,0,0,-15476.4,0,7/26/2017,152649,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,325700,104853,1,21344,7/26/2017,-13500,0,0,167851,1120404,          ,P,PY,US ,1,-13500,0,0,-13500,0,7/26/2017,152649,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,464700,104937,1,21344,7/26/2017,-125,0,0,3987,1120404,          ,P,PY,US ,1,-125,0,0,-125,0,7/26/2017,152738,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,464700,104938,1,21344,7/26/2017,-8500,0,0,3987,1120404,          ,P,PY,US ,1,-8500,0,0,-8500,0,7/26/2017,152738,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,464700,104939,1,21344,7/26/2017,-1900,0,0,3987,1120404,          ,P,PY,US ,1,-1900,0,0,-1900,0,7/26/2017,152738,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,464700,104940,1,21344,7/26/2017,-3800,0,0,3987,1120404,          ,P,PY,US ,1,-3800,0,0,-3800,0,7/26/2017,152738,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,536401,104932,1,21347,7/27/2017,-5200,0,0,13224,1120404,          ,P,PY,US ,1,-5200,0,0,-5200,0,7/27/2017,160150,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,536401,104933,1,21347,7/27/2017,-5200,0,0,13224,1120404,          ,P,PY,US ,1,-5200,0,0,-5200,0,7/27/2017,160150,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,536401,104934,1,21347,7/27/2017,-5200,0,0,13224,1120404,          ,P,PY,US ,1,-5200,0,0,-5200,0,7/27/2017,160150,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,536401,104935,1,21347,7/27/2017,-7800,0,0,13224,1120404,          ,P,PY,US ,1,-7800,0,0,-7800,0,7/27/2017,160150,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,536401,104936,1,21347,7/27/2017,-7800,0,0,13224,1120404,          ,P,PY,US ,1,-7800,0,0,-7800,0,7/27/2017,160150,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104833,1,21351,7/28/2017,-3704.4,0,0,72817,1120404,          ,P,PY,US ,1,-3704.4,0,0,-3704.4,0,7/31/2017,82552,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,275201,104834,1,21351,7/28/2017,-3368.4,0,0,72817,1120404,          ,P,PY,US ,1,-3368.4,0,0,-3368.4,0,7/31/2017,82552,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,230703,105066,1,21352,7/31/2017,-1059.1,0,0,4193,1120404,          ,N,PY,US ,1,-1059.1,0,0,-1059.1,0,7/31/2017,151510,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,230703,105067,1,21352,7/31/2017,-1680,0,0,4193,1120404,          ,N,PY,US ,1,-1680,0,0,-1680,0,7/31/2017,151510,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,230703,105068,1,21352,7/31/2017,-1044.4,0,0,4193,1120404,          ,N,PY,US ,1,-1044.4,0,0,-1044.4,0,7/31/2017,151510,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,105164,1,21353,7/31/2017,-12240,0,0,1,4160000,W/O REBATE,N,  ,US ,1,-12240,0,0,-12240,0,7/31/2017,152747,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,105165,1,21353,7/31/2017,-17000,0,0,1,4160000,W/O REBATE,N,  ,US ,1,-17000,0,0,-17000,0,7/31/2017,152747,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,105166,1,21353,7/31/2017,-18687.5,0,0,1,4160000,W/O REBATE,N,  ,US ,1,-18687.5,0,0,-18687.5,0,7/31/2017,152747,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,917801,1,21353,7/31/2017,9914.4,0,0,1,4160000,W/O REBATE,N,  ,US ,1,9914.4,0,0,9914.4,0,7/31/2017,152747,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,917802,1,21353,7/31/2017,13770,0,0,1,4160000,W/O REBATE,N,  ,US ,1,13770,0,0,13770,0,7/31/2017,152747,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,175000,917803,1,21353,7/31/2017,15136.88,0,0,1,4160000,W/O REBATE,N,  ,US ,1,15136.88,0,0,15136.88,0,7/31/2017,152747,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,390300,104746,1,21356,8/1/2017,-1529.9,0,0,80117,1120404,          ,N,PY,US ,1,-1529.9,0,0,-1529.9,0,8/1/2017,134741,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,390300,104746,2,21356,8/1/2017,-25,0,0,80117,4180000,          ,N,  ,US ,1,-25,0,0,-25,0,8/1/2017,134741,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104831,1,21357,8/1/2017,-5678.24,0,0,80117,1120404,          ,N,PY,US ,1,-5678.24,0,0,-5678.24,0,8/1/2017,134842,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47100,104832,1,21357,8/1/2017,-2160.2,0,0,80117,1120404,          ,N,PY,US ,1,-2160.2,0,0,-2160.2,0,8/1/2017,134842,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104823,1,21357,8/1/2017,-13910.4,0,0,80117,1120404,          ,N,PY,US ,1,-13910.4,0,0,-13910.4,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104824,1,21357,8/1/2017,-17508.5,0,0,80117,1120404,          ,N,PY,US ,1,-17508.5,0,0,-17508.5,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104825,1,21357,8/1/2017,-20528.55,0,0,80117,1120404,          ,N,PY,US ,1,-20528.55,0,0,-20528.55,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104826,1,21357,8/1/2017,-1587.6,0,0,80117,1120404,          ,N,PY,US ,1,-1587.6,0,0,-1587.6,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104841,1,21357,8/1/2017,-8467.2,0,0,80117,1120404,          ,N,PY,US ,1,-8467.2,0,0,-8467.2,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104842,1,21357,8/1/2017,-7128,0,0,80117,1120404,          ,N,PY,US ,1,-7128,0,0,-7128,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104861,1,21357,8/1/2017,-13749.75,0,0,80117,1120404,          ,N,PY,US ,1,-13749.75,0,0,-13749.75,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104862,1,21357,8/1/2017,-12916.8,0,0,80117,1120404,          ,N,PY,US ,1,-12916.8,0,0,-12916.8,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104863,1,21357,8/1/2017,-12127.5,0,0,80117,1120404,          ,N,PY,US ,1,-12127.5,0,0,-12127.5,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47104,104864,1,21357,8/1/2017,-75146.4,0,0,80117,1120404,          ,N,PY,US ,1,-75146.4,0,0,-75146.4,0,8/1/2017,135216,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104827,1,21357,8/1/2017,-9184.9,0,0,80117,1120404,          ,N,PY,US ,1,-9184.9,0,0,-9184.9,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104828,1,21357,8/1/2017,-9675.15,0,0,80117,1120404,          ,N,PY,US ,1,-9675.15,0,0,-9675.15,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104829,1,21357,8/1/2017,-351.9,0,0,80117,1120404,          ,N,PY,US ,1,-351.9,0,0,-351.9,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104830,1,21357,8/1/2017,-2004.75,0,0,80117,1120404,          ,N,PY,US ,1,-2004.75,0,0,-2004.75,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104843,1,21357,8/1/2017,-2256.8,0,0,80117,1120404,          ,N,PY,US ,1,-2256.8,0,0,-2256.8,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104844,1,21357,8/1/2017,-2079.6,0,0,80117,1120404,          ,N,PY,US ,1,-2079.6,0,0,-2079.6,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104845,1,21357,8/1/2017,-2538.25,0,0,80117,1120404,          ,N,PY,US ,1,-2538.25,0,0,-2538.25,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104846,1,21357,8/1/2017,-2491.45,0,0,80117,1120404,          ,N,PY,US ,1,-2491.45,0,0,-2491.45,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,47105,104847,1,21357,8/1/2017,-2333.1,0,0,80117,1120404,          ,N,PY,US ,1,-2333.1,0,0,-2333.1,0,8/1/2017,135312,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,71801,104912,1,21358,8/1/2017,-3272,0,0,284015,1120404,          ,N,PY,US ,1,-3272,0,0,-3272,0,8/1/2017,142202,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,81800,104567,1,21358,8/1/2017,-10500,0,0,249376,1120404,          ,N,PY,US ,1,-10500,0,0,-10500,0,8/1/2017,142156,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,169002,104946,1,21360,8/2/2017,-16315.5,0,0,611074,1120404,          ,N,PY,US ,1,-16315.5,0,0,-16315.5,0,8/2/2017,135324,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104754,1,21361,8/2/2017,-8087,0,0,80217,1120404,          ,N,PY,US ,1,-8087,0,0,-8087,0,8/2/2017,135456,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,A,345000,104754,2,21361,8/2/2017,-21,0,0,80217,4180000,          ,N,  ,US ,1,-21,0,0,-21,0,8/2/2017,135456,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104755,1,21361,8/2/2017,-11952,0,0,80217,1120404,          ,N,PY,US ,1,-11952,0,0,-11952,0,8/2/2017,135456,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104756,1,21361,8/2/2017,-7968,0,0,80217,1120404,          ,N,PY,US ,1,-7968,0,0,-7968,0,8/2/2017,135456,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,345000,104757,1,21361,8/2/2017,-4054,0,0,80217,1120404,          ,N,PY,US ,1,-4054,0,0,-4054,0,8/2/2017,135456,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
1,10,0,P,412500,104465,1,21364,8/3/2017,-1596,0,0,80317,1120404,          ,N,PY,US ,1,-1596,0,0,-1596,0,8/3/2017,151232,LAURA     ,LAURA     ,0,0,0,0,0,0,0,0001-01-01
